,Unnamed: 0,x,y,type,side,board,comp_idx
0,0,396.5,185.15,2,0,0,[0]
1,1,375.085,180.865,0,0,0,"[9, 94, 43, 64]"
2,2,337.825,186.81,0,0,0,"[28, 6, 163, 41, 228, 42, 7, 177, 133]"
3,3,297.62,177.0,0,0,0,"[123, 85, 208, 36, 206]"
4,4,251.83,176.5,0,0,0,"[172, 74, 195, 117, 79, 89, 191]"
5,5,273.64,152.01,0,0,0,[137]
6,6,256.97,126.758,0,0,0,"[157, 143, 121]"
7,7,256.97,101.357,0,0,0,"[157, 30, 184]"
8,8,290.11,117.7,0,0,0,"[151, 92, 33, 126, 146, 139]"
9,9,317.1,137.265,0,0,0,"[224, 223, 108]"
10,10,344.415,146.64,0,0,0,"[45, 31, 61]"
11,11,378.16,126.765,0,0,0,"[182, 46, 101, 175, 127]"
12,12,350.44,106.53,0,0,0,"[71, 73, 202, 60, 166]"
13,13,322.945,96.08,0,0,0,"[96, 188, 124]"
14,14,295.805,83.115,0,0,0,[128]
15,15,309.48,56.36,0,0,0,"[111, 144, 170, 70, 52]"
16,16,346.915,71.98,0,0,0,"[87, 161, 88, 38]"
17,17,369.365,55.975,0,0,0,"[193, 25, 209]"
18,18,386.85,36.55,0,0,0,"[214, 57]"
19,19,387.425,6.91499,0,0,0,"[26, 72, 76]"
20,20,327.69,17.465,0,0,0,"[216, 187, 48, 102, 176]"
21,21,277.705,16.12,0,0,0,"[215, 93, 198]"
22,22,256.405,41.075,0,0,0,"[1, 104, 29]"
23,23,226.99,17.39,0,0,0,"[205, 225, 50, 141, 213, 197]"
24,24,187.915,18.65,0,0,0,"[192, 14, 20, 44, 91]"
25,25,149.23,17.63,0,0,0,"[120, 156, 59, 113, 179, 134]"
26,26,106.5,15.72,0,0,0,[203]
27,27,77.22,27.36,0,0,0,"[37, 56, 100]"
28,28,56.095,13.125,0,0,0,"[168, 181, 145, 17, 119]"
29,29,19.94,17.23,0,0,0,"[3, 2, 54]"
30,30,38.0,56.885,0,0,0,"[180, 178, 162, 62, 55]"
31,31,59.47,80.91,0,0,0,"[107, 32, 110, 207, 219]"
32,32,81.395,59.645,0,0,0,"[27, 116, 138, 69, 155, 109]"
33,33,97.725,76.375,0,0,0,"[95, 169, 174, 65, 106]"
34,34,127.735,109.95,0,0,0,"[154, 194, 84, 159, 196, 150, 221]"
35,35,150.99,91.31,0,0,0,"[75, 212]"
36,36,147.78,67.875,0,0,0,"[130, 211, 90, 129, 5, 58]"
37,37,178.405,56.645,0,0,0,"[140, 190, 98, 4, 200, 227, 10, 40]"
38,38,216.355,77.035,0,0,0,"[132, 217, 86, 115, 47]"
39,39,187.675,96.975,0,0,0,"[18, 186, 148]"
40,40,169.94,116.747,0,0,0,"[22, 39, 80, 226, 152]"
41,41,169.94,141.705,0,0,0,"[22, 201, 135]"
42,42,191.69,128.125,0,0,0,"[114, 153, 81, 199]"
43,43,216.075,138.255,0,0,0,"[103, 66, 222, 34, 165]"
44,44,215.67,179.845,0,0,0,"[78, 164, 13, 149, 167, 171]"
45,45,173.42,187.815,0,0,0,"[118, 122, 11, 24]"
46,46,135.62,182.54,0,0,0,"[83, 82, 210, 160, 99, 12]"
47,47,95.505,187.785,0,0,0,"[136, 15]"
48,48,97.96,143.075,0,0,0,"[16, 185, 112, 183]"
49,49,66.315,160.61,0,0,0,"[19, 8, 63, 204, 51, 97, 220, 23]"
50,50,37.39,127.79,0,0,0,"[125, 173, 189, 21, 49, 142, 105]"
51,51,17.815,123.095,0,0,0,"[77, 53]"
52,52,27.16,177.78,0,0,0,"[68, 147, 35, 67, 158, 218, 131]"
